,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
5980,ESCUELA VIDA NUEVA,5.010000000000001,2002
2712,ESC. LOS PEUMOS,5.0095238095238095,2002
80,ALHUELEMU,5.0095238095238095,2002
4154,ESCUELA FRAY LUIS BELTRAN,5.00936329588015,2002
8633,SOLDADO HEROE MIGUEL PRADO,5.009090909090909,2002
5530,"ESCUELA RURAL ""MALCHEHUE""",5.009090909090909,2002
3433,ESCUELA BASICA CLAUDIO MATTE,5.00875,2002
7549,LUIS GONZALEZ VASQUEZ,5.00843949044586,2002
4757,"ESCUELA PARTICULAR NÂº213 ""EL LAUREL""",5.008333333333334,2002
3870,ESCUELA CANELILLO ALTO,5.007142857142857,2002
7096,LICEO LUIS URBINA FLORES,5.006680694371384,2002
7223,LICEO POLITECNICO LOS DOMINICOS,5.005933682373473,2002
4514,ESCUELA NÂª4 MARIA VICTORIA ARAYA VALDES,5.005797101449275,2002
3636,ESCUELA BASICA LAS VEGAS,5.005405405405405,2002
6350,"INSTITUTO DEL MAR ""CAPITAN WILLIAMS""",5.005371900826447,2002
7202,"LICEO POLITECNICO ""CALBUCO""",5.004555314533622,2002
5881,ESCUELA SAN LUIS DE ROBLERIA,5.004166666666666,2002
1807,COMPLEJO EDUCACIONAL MARCELA PAZ,5.004089979550102,2002
789,COLEGIO  EVANGÃLICO ADONAY,5.003954802259887,2002
7158,LICEO NUEVO AMANECER (EX-DN-451),5.003749098774333,2002
7068,LICEO JOSE VICTORINO LASTARRIA,5.003345724907064,2002
6902,LICEO COM. ALBERTO BLEST GANA,5.003338391502276,2002
1719,COLEGIO WASHINGTON CENTER LA FLORIDA,5.003208556149732,2002
7140,LICEO MUNICIPAL OSMAN PEREZ FREIRE,5.002963917525774,2002
6543,JUVENCIO VALLE,5.002380952380952,2002
7562,MADRE BERNARDA,5.001408450704226,2002
6904,"LICEO COMERCIAL ""EL PILAR""",5.001283697047497,2002
4803,"ESCUELA PARTICULAR NÂº294 ""LOS CIERVOS""",5.0,2002
6984,LICEO ESMERALDA,5.0,2002
4033,ESCUELA EL ARRAYAN,5.0,2002
4496,ESCUELA NEICUF,5.0,2002
5211,"ESCUELA RURAL ""CUATRO DE SEPTIEMBRE""",5.0,2002
4759,"ESCUELA PARTICULAR NÂº216 ""MIRAMAR""",5.0,2002
8113,QUILQUILCO,5.0,2002
5022,ESCUELA RUCAYECO,5.0,2002
4760,"ESCUELA PARTICULAR NÂº217 ""MIRAMAR BAJO""",5.0,2002
1974,EL CARACOL,4.998809523809523,2002
4577,"ESCUELA PARTICULAR ""CAUPOLICAN""",4.998461538461538,2002
6832,LICEO AGRICOLA DARIO BARRUETO MOLINET,4.998333333333333,2002
2161,ESC. ALCALDE ORLANDO RODRÃGUEZ DEL C.,4.997945205479453,2002
4669,"ESCUELA PARTICULAR NÂº100 ""NUEVA LUMACO""",4.9975609756097565,2002
2636,ESC. JULIA CATAN DABIKE,4.9972972972972975,2002
7204,"LICEO POLITECNICO ""PEOPLE HELP PEOPLE""",4.995022624434389,2002
4707,"ESCUELA PARTICULAR NÂº146 ""ROSARIO DE LAS",4.994736842105263,2002
652,CHIHUINPILLE,4.994594594594595,2002
2148,ESC. AGRIC. SUPERIOR DE MOLINA,4.993559322033898,2002
8197,RENICURA,4.993333333333334,2002
1407,COLEGIO PALESTINO,4.992869565217392,2002
8713,TOBALABA,4.992559523809524,2002
2479,ESC. DOMINGA CUELLAR IBAÃEZ,4.991666666666666,2002
5439,"ESCUELA RURAL ""LAGO NELTUME""",4.991489361702127,2002
3879,ESCUELA CARCELARIA,4.990355329949239,2002
6734,LIC. HABIL. MARTA NAREA DIAZ,4.990193628981887,2002
606,CENTRO INTEGRADO EDUCACIÃN TALCA CIET,4.990078328981723,2002
2450,ESC. CONCENTRACION FRONTERIZA,4.989669421487603,2002
7837,OBISPO AUGUSTO SALINAS F.,4.989346246973366,2002
7192,LICEO PENCOPOLITANO,4.989288569144684,2002
2010,EL MANZANO,4.989090909090908,2002
8587,SANTIAGO DE GUAYAQUIL,4.988928571428572,2002
4799,"ESCUELA PARTICULAR NÂº288 ""EL BUEN PASTOR",4.988888888888888,2002
6722,LIC  TEC  PROF  OB  RAFAEL LIRA INFANTE,4.988148148148148,2002
2955,ESC. SIMÃN BOLIVAR,4.987912087912088,2002
7443,LORD TOMAS COCHRANE,4.987853107344633,2002
3471,ESCUELA BASICA E-589,4.987735849056604,2002
4325,ESCUELA LAS CARMELITAS,4.9875,2002
4834,"ESCUELA PARTICULAR NÂº42 ""SAN PEDRO""",4.987179487179487,2002
7644,MARIA GORETTI,4.986976744186046,2002
7569,MAGNOLIAS,4.9869281045751634,2002
7352,LICEO TECNICO PROFESIONAL LIBERTAD,4.98686679174484,2002
4724,"ESCUELA PARTICULAR NÂº164 ""TROSCO""",4.986666666666667,2002
7267,LICEO PROFESOR MISAEL LOBOS MONROY,4.986357947434293,2002
5683,"ESCUELA RURAL ""QUESQUECHAN""",4.985915492957746,2002
6864,LICEO ALONSO DE ERCILLA Y ZUÃIGA,4.985880077369439,2002
1960,EL ALAMO,4.985714285714286,2002
5170,"ESCUELA RURAL ""COGOMO""",4.985714285714286,2002
5454,"ESCUELA RURAL ""LAS JUNTAS""",4.985714285714286,2002
2753,ESC. MATÃAS COUSIÃO,4.985416666666667,2002
445,CASAS DE PILE,4.985365853658537,2002
7353,LICEO TECNICO PROFESIONAL MALLOCO,4.984858044164038,2002
6549,KIMELTU DE PANCO,4.984615384615385,2002
4051,ESCUELA EL DURAZNO DE QUILE,4.984210526315789,2002
8241,RIGOBERTO FONTT IZQUIERDO,4.983842592592593,2002
4616,"ESCUELA PARTICULAR ""MILLARAY""",4.9837837837837835,2002
2734,ESC. MANUEL MEJIAS MILLAR,4.983333333333333,2002
106,ALTO MAÃIO,4.983333333333333,2002
7031,LICEO INDUSTRIAL INGENIERO RICARDO FENNE,4.982845188284519,2002
4775,"ESCUELA PARTICULAR NÂº237 ""SAN JOSE""",4.982608695652174,2002
7760,NAHUELBUTA,4.982352941176471,2002
1619,COLEGIO SAN LUIS,4.982286634460547,2002
635,CHALLUPEN,4.982191780821918,2002
1157,COLEGIO GABRIEL GONZALEZ VIDELA,4.982081246521981,2002
2705,ESC. LOS CUARTELES,4.982,2002
8037,PROFESORA ALBERTINA SANCHEZ VALENZUELA,4.9818181818181815,2002
8291,RUTH,4.981034482758621,2002
8183,RELICURA,4.980952380952381,2002
7006,LICEO GREGORIO URRUTIA,4.980821917808219,2002
1829,COPINCHE,4.980555555555556,2002
2531,ESC. ENRIQUE DONN MULLER,4.980531914893617,2002
2014,EL MONTE,4.9799999999999995,2002
6260,INDUSTRIAL,4.979918367346938,2002
7762,NANCUL,4.979381443298969,2002
622,CERRO LA CRUZ,4.978571428571429,2002
2956,ESC. SOFÃA VÃSQUEZ REBOLLEDO,4.978260869565218,2002
273,BENJAMIN FRANKLIN  (ANEXO),4.977799607072691,2002
232,ASOCIACION MONTESSORI,4.977777777777778,2002
7963,PISSIS,4.977777777777778,2002
8770,VALENTIN LETELIER,4.977687954729183,2002
8854,VIRGUIN,4.97741935483871,2002
1506,COLEGIO POLIVALENTE FALCON COLLEGE,4.9763636363636365,2002
7161,LICEO NÂ¦1 DE NIÃAS MA. FRANCK,4.975608011444921,2002
2194,ESC. BAS.  EL LIBERTADOR,4.975213675213675,2002
3887,ESCUELA CAYUL,4.975,2002
5969,ESCUELA VALLE DE PARCOHAYLLA,4.975,2002
1635,COLEGIO SAN SEBASTIAN DE LA RINCONADA,4.97475,2002
6331,INSTITUTO COMERCIAL ARTURO PRAT,4.974193548387097,2002
3346,ESCUELA BAS. MELVIN JONES,4.973539518900344,2002
5262,"ESCUELA RURAL ""EL ESTERO""",4.973333333333333,2002
359,CALBUCO,4.973333333333333,2002
2586,ESC. HUALVE,4.972727272727273,2002
1115,COLEGIO EL ROMERAL,4.971428571428571,2002
3718,ESCUELA BASICA PART. N. 1488 SAN JUAN,4.971382636655949,2002
2394,"ESC. BELLAS BRISAS, COIPUÃ",4.970833333333333,2002
7103,LICEO MARIA LUISA BOMBAL,4.970720984759671,2002
8122,QUINQUIBUENO,4.97,2002
7021,LICEO INDUSTRIAL BENJAMIN FRANKLIN,4.96986301369863,2002
496,CENTRO DE EDUCACION DE ADULTOS EL PRADO,4.9691622103386806,2002
6336,INSTITUTO COMERCIAL PART D MADRID,4.969066147859922,2002
598,CENTRO EDUCATIVO PEUMAYEN,4.968831168831169,2002
2180,ESC. ARTURO PRAT CHACÃN,4.96875,2002
847,COLEGIO ADULTOS INST STA MARIA DE MAIPU,4.96875,2002
7832,NUEVO TOQUI CAUPOLICAN,4.968493150684931,2002
7034,LICEO INDUSTRIAL OSORNO,4.967574059247398,2002
1178,COLEGIO HERMANOS CARRERA,4.967513368983957,2002
7213,LICEO POLITECNICO DE CASTRO,4.967007874015748,2002
4300,ESCUELA LA ESTRELLA,4.966666666666667,2002
7294,LICEO SAN BAUTISTA DE HUALQUI,4.96610824742268,2002
2723,ESC. MAIPÃ NÂº UNO LINARES,4.9659619450317125,2002
6272,INDUSTRIAL PDTE.MANUEL MONTT,4.965914221218962,2002
7151,LICEO NICOLAS FEDERICO LOHSE VARGAS,4.96557734204793,2002
3008,ESC.BAS.BLAS CUEVAS-RAMON ALLENDE,4.9651394422310755,2002
1762,COMERCIAL GILLERMO GONZALEZ N.2,4.964844903988183,2002
7610,MANUEL IRARRAZABAL,4.964814814814814,2002
3511,ESCUELA BASICA F-164,4.9641975308641975,2002
6809,"LICEO ""TOMAS BURGOS""",4.963553826199741,2002
8035,PROFESOR MIGUEL ANGEL CERDA,4.963305322128852,2002
2210,ESC. BAS. BERNARDO O'HIGGINS RIQUELME,4.963157894736842,2002
2950,ESC. SANTIAGO BUERAS AVARIA,4.962921348314606,2002
4144,ESCUELA FLOR DE ULMO,4.962857142857143,2002
6557,KONRAD ADENAUER,4.962781954887218,2002
1771,COMILLAUN,4.9625,2002
7712,MIGUEL ANGEL,4.962426035502959,2002
7041,LICEO INDUSTRIAL SUPERIOR,4.962077922077922,2002
3897,ESCUELA CERRO PARTIDO,4.961904761904762,2002
8286,RUCATRARO BAJO,4.961904761904762,2002
2866,ESC. QUILVO,4.961538461538462,2002
4712,"ESCUELA PARTICULAR NÂº153 ""EL ROBLE""",4.961146496815286,2002
4010,ESCUELA DINAMARCA,4.960869565217391,2002
6140,GRAL.ALEJANDRO GOROSTIAGA ORREGO N.340,4.960808270676692,2002
3091,ESCUELA  ALCALDE G. BURMESTER,4.960309278350516,2002
4233,ESCUELA HUINCULLICAN,4.96,2002
7328,LICEO TEC.PROFESIONAL MANNHEIM,4.959972862957938,2002
7732,MIRAMAR,4.95857740585774,2002
3666,ESCUELA BASICA MARIANO LATORRE,4.958333333333333,2002
5595,"ESCUELA RURAL ""PANGUILELFUN""",4.958333333333333,2002
1605,COLEGIO SAN JACINTO,4.9581081081081075,2002
5561,"ESCUELA RURAL ""MORRO LOBOS ALTO""",4.957142857142857,2002
5525,"ESCUELA RURAL ""MACHIL""",4.956666666666666,2002
4442,ESCUELA MILLAHUE,4.956521739130435,2002
4509,ESCUELA NUEVA ESPERANZA DE PEJERREYES,4.95625,2002
7225,LICEO POLITECNICO MANUEL MONTT,4.9556329849012775,2002
2118,ESC  DE ADULTOS DR  OSVALDO ROJAS GONZAL,4.955076923076923,2002
3712,ESCUELA BASICA PART. AUSTRALIA,4.954113924050633,2002
5895,ESCUELA SANTA ANA,4.953333333333333,2002
1155,COLEGIO FRAY AVE MARIA,4.953125,2002
5328,"ESCUELA RURAL ""FRANCISCO DE VILLAGRA""",4.952941176470588,2002
3893,ESCUELA CERRILLOS,4.9526315789473685,2002
3223,"ESCUELA ""LIBERTAD""",4.9522417153996106,2002
4856,"ESCUELA PARTICULAR NÂº73 ""DOLLINCO""",4.95,2002
5633,"ESCUELA RURAL ""PILPILCAHUIN""",4.95,2002
1869,CULBEN,4.95,2002
3849,ESCUELA BUTACO,4.95,2002
8233,REQUIEMPILLAN,4.95,2002
4422,ESCUELA MANZANAR,4.95,2002
7757,MUTICURA,4.949999999999999,2002
6811,LICEO 'A' N. 33 POETA F.G.LORCA,4.949832775919733,2002
4318,ESCUELA LA VINILLA,4.948888888888889,2002
242,AVENIDA INDEPENDENCIA LTDA.,4.947503373819163,2002
1768,COMERCIAL PITAGORAS,4.946555819477434,2002
2649,ESC. LA ESPERANZA DEL FUTURO,4.945454545454545,2002
2134,ESC ESP TRAST PRIMARIO DE COMUNICACION,4.945454545454545,2002
1949,EBENEZER,4.945323741007194,2002
1512,COLEGIO PREMIO NOBEL,4.944743935309973,2002
5898,ESCUELA SANTA CATALINA,4.9447368421052635,2002
6830,LICEO AGRICOLA CHRISTA MOCK,4.944711538461538,2002
4200,ESCUELA GULTRO,4.944660194174758,2002
2192,ESC. BARRANQUILLAS,4.944444444444445,2002
7374,LICEO VILLA TRIANA,4.9438356164383555,2002
8463,SAN PEDRO RAPA,4.94375,2002
6375,INSTITUTO NOREL GAVAC,4.943720930232558,2002
8428,SAN LUIS DE BELTRAN,4.943533697632058,2002
3186,"ESCUELA ""COLLICO""",4.943356643356643,2002
401,CAPITAN HERNAN TRIZANO AVEZZANA,4.943317972350231,2002
5596,"ESCUELA RURAL ""PANGUINILAHUE""",4.942857142857143,2002
6803,"LICEO ""SAN CONRADO""",4.942790697674418,2002
7633,MARCELO ASTORECA CORREA,4.942494929006085,2002
3260,"ESCUELA ""ROTARIO PEDRO A. BRAVO""",4.942271293375394,2002
2536,ESC. ESPECIAL DE ADULTOS,4.941818181818182,2002
287,BIO BIO,4.941812865497075,2002
5772,"ESCUELA RURAL ""SANTA FE""",4.941666666666666,2002
1988,EL CONQUISTADOR,4.941100323624595,2002
6198,HOGAR EL CISNE,4.940425531914894,2002
4534,ESCUELA OSCAR ENCALADA YOVANOVICH,4.940313111545988,2002
202,ARENAL,4.93993288590604,2002
6594,LA GRANJA,4.939634146341463,2002
6893,LICEO CHAGRES,4.939367816091954,2002
7637,MARIA AURORA GUINEZ RAMIREZ,4.939203354297694,2002
4791,"ESCUELA PARTICULAR NÂº27 ""HUAIQUIMILLA""",4.938888888888889,2002
8136,RAILEN,4.938888888888889,2002
8505,SANTA EFIGENIA,4.938461538461539,2002
8025,PRINCIPADO ASTURIAS,4.938430983118173,2002
7907,PATRONATO SAN ANTONIO,4.9380434782608695,2002
3524,ESCUELA BASICA FRONTERIZA,4.9378787878787875,2002
8464,SAN RAFAEL,4.93768115942029,2002
1396,COLEGIO PABLO DE TARSO,4.937430167597765,2002
6841,LICEO AGRICOLA EL TAMBO,4.937288135593221,2002
6715,LIC  AGRICOLA DE QUILLOTA,4.936241610738255,2002
4460,ESCUELA MUNICIPAL,4.936,2002
2728,ESC. MANTUL,4.935555555555555,2002
8147,RANCHILLOS,4.935106382978723,2002
6831,LICEO AGRICOLA CRUZ DEL SUR,4.934959349593496,2002
6042,FAYOL SCHOOL,4.934177215189874,2002
7373,LICEO VILLA PRESIDENTE RIOS,4.933866193013617,2002
5792,"ESCUELA RURAL ""TARA""",4.933333333333334,2002
4351,ESCUELA LLIULLIUCURA,4.933333333333334,2002
327,C  DE ED  INT   AD  ESC  TALLER DON ORIO,4.93300370828183,2002
7883,PAPA JUAN PABLO II,4.931736526946108,2002
7046,LICEO INTEGRAL CAUPOLICAN DE RENCA,4.93013698630137,2002
1338,COLEGIO MARTA BRUNET,4.92992700729927,2002
4243,ESCUELA INDUSTRIAL PART  D  MADRID,4.929590017825312,2002
5012,ESCUELA RIO CLARO,4.929411764705883,2002
5500,"ESCUELA RURAL ""LOS COPIHUES""",4.929230769230769,2002
6329,INSTITUTO COM. FRANCISCO RAMIREZ,4.928709055876686,2002
4379,ESCUELA LOS MAITENES,4.928525641025641,2002
6749,LIC.AGRÃC.NICOLÃS MORENO VERGARA CORPRID,4.928358208955224,2002
3479,ESCUELA BASICA EL LIBANO,4.928272251308901,2002
5737,"ESCUELA RURAL ""RUNCA""",4.928205128205128,2002
1780,COMPLEJO EDUC. LUIS DURAND  DURAND,4.9280373831775695,2002
5938,ESCUELA TECNICA PARTICULAR D MADRID,4.927911275415896,2002
5733,"ESCUELA RURAL ""ROFUCO BAJO""",4.927777777777778,2002
6793,"LICEO ""MANUEL MONTT""",4.927029804727646,2002
4239,ESCUELA ILTA,4.925,2002
897,COLEGIO AMERICANO,4.924444444444444,2002
7124,LICEO MUNICIPAL DE COINCO,4.924444444444444,2002
1718,COLEGIO VIÂ¤ALES,4.923248407643312,2002
8145,RAMON RAMIREZ H.,4.922115384615385,2002
7993,POLITECNICO LA FLORIDA,4.921223021582733,2002
6366,INSTITUTO LAS CONDES,4.921052631578948,2002
6887,LICEO CARLOS CONDELL,4.920323129251701,2002
7131,LICEO MUNICIPAL DE YUMBEL,4.91965811965812,2002
8071,PUMANQUE,4.9189655172413795,2002
150,ANEXO ESCUELA ESPECIAL CELQUI,4.9185185185185185,2002
6991,LICEO FEDERICO HEISE MARTI(FC A/C.2001),4.918374259102456,2002
8632,SOL NACIENTE EX  D-116,4.917138103161397,2002
4493,ESCUELA NAHUELVE,4.916666666666667,2002
3362,ESCUELA BASICA  IGNACIO SERRANO DE SAN B,4.916467065868263,2002
7250,LICEO POLIVALENTE HERNANDO DE MAGALLANE,4.916233766233766,2002
1781,COMPLEJO EDUC. MARTIN KLEINKNECHT,4.91613545816733,2002
589,CENTRO EDUCACIONAL SAN LUIS,4.916126042632067,2002
2153,ESC. AGUSTÃN TORRES VALENZUELA,4.916,2002
6314,INSTITUTO AGRICOLA PASCUAL BABURIZZA,4.915954415954416,2002
6806,"LICEO ""SANTA MARIA LA BLANCA""",4.915060908084164,2002
7113,LICEO MERCEDES FRITIS MACKENNEY,4.914937388193202,2002
5352,"ESCUELA RURAL ""HUELPUN""",4.914705882352941,2002
8586,SANTIAGO DE COMPOSTELA,4.9143389199255125,2002
8110,QUILLUCO,4.914285714285715,2002
4952,ESCUELA QUEBRADA HONDA MAITENREHUE,4.914285714285714,2002
6425,IPINCO ALTO,4.914285714285714,2002
8055,PUENTE ALTO,4.914125412541254,2002
945,COLEGIO BOSTON,4.913761467889908,2002
2364,ESC. BASICA JORGE ALESSANDRI R.,4.913669064748201,2002
6989,LICEO EXPERIMENTAL LUCILA GODOY ALCAYAGA,4.913548387096774,2002
1766,COMERCIAL NUNOA,4.913504823151126,2002
6996,LICEO FIDEL PINOCHET LE BRUN,4.913165266106443,2002
5457,"ESCUELA RURAL ""LASTENIA OYARZUN ANDRADE""",4.913157894736842,2002
6945,LICEO DE CONSTITUCIÃN,4.913003533568904,2002
6837,LICEO AGRICOLA DE OVALLE TADEO PERRY B,4.912668463611859,2002
913,COLEGIO ARAUCARIAS,4.912582781456953,2002
508,CENTRO DE ESTUDIOS INTEGRALES TUPAHUE,4.9125,2002
5714,"ESCUELA RURAL ""RENE SORIANO BORQUEZ""",4.9125,2002
7224,LICEO POLITECNICO LUIS CRUZ M.,4.912407211028632,2002
6972,LICEO EDUCASE,4.912345679012346,2002
6083,FRANCISCO QUEREBAN,4.912280701754386,2002
1961,EL ALBA,4.912,2002
1162,COLEGIO GALVARINO,4.91139896373057,2002
4979,ESCUELA REDUCCION TEMULEMU,4.9111111111111105,2002
4825,"ESCUELA PARTICULAR NÂº325 ""LLAQUITO""",4.9111111111111105,2002
308,BRIGIDA WALKER,4.910655737704918,2002
640,CHANCO MARIHUAL,4.910526315789474,2002
5243,"ESCUELA RURAL ""DICHAM""",4.91,2002
7075,LICEO JUAN MARTINEZ DE ROZAS,4.909890859481583,2002
6788,"LICEO ""ITALIA""",4.909375,2002
6743,LIC. POL. CESAREO AGUIRRE GOYENECHEA,4.90919452887538,2002
1775,COMPLEJO  EDUCACIONAL LA REINA,4.907842046718576,2002
3610,ESCUELA BASICA JULIO COVARRUBIAS,4.9073394495412845,2002
6730,LIC. HAB. AMERICA,4.907142857142857,2002
7322,LICEO SUPERIOR GABRIELA MISTRAL,4.906567164179105,2002
8313,SAINT MARK,4.905714285714286,2002
3183,"ESCUELA ""CIUDAD DEL NIÃO""",4.905325443786983,2002
7327,LICEO TEC. PROFESIONAL DE HUALPIN,4.904950495049505,2002
1239,COLEGIO JORGE WILLIAMS,4.904761904761905,2002
6564,LA ARAUCANIA,4.904501607717042,2002
3153,"ESCUELA "" JUAN DE SAAVEDRA""",4.9035413153457,2002
6301,INST. ED. DE ADULTOS RUBEN CAMPOS LOPEZ,4.902739726027397,2002
6894,LICEO CHIGUAYANTE,4.90263705759889,2002
8808,VILLA AQUELARRE,4.902352941176471,2002
6865,LICEO AMBIENTAL AYACARA,4.901724137931034,2002
7116,LICEO MONS. FCO. VALDES SUBERCASEAUX (F-,4.901459854014599,2002
1262,COLEGIO KOMVUX,4.900375,2002
1826,CONUNHUENU,4.9,2002
8760,ULTIMA ESPERANZA,4.9,2002
7110,LICEO MAX PLANCK,4.8999999999999995,2002
5507,"ESCUELA RURAL ""LOS PARRONES""",4.8999999999999995,2002
5944,ESCUELA TOLPAN,4.8999999999999995,2002
4737,"ESCUELA PARTICULAR NÂº180 ""RIO BLANCO GAV",4.8999999999999995,2002
2618,ESC. JOSÃ MORALES DÃAZ,4.8999999999999995,2002
612,CENTRO POLITECNICO PARTICULAR DE NUNOA,4.899451219512195,2002
4581,"ESCUELA PARTICULAR ""CONDE DE LEMU""",4.898773006134969,2002
2257,ESC. BAS. JEAN WACQUEZ MOURFIN,4.898726114649682,2002
1163,COLEGIO GANDHI,4.898039215686274,2002
6521,JUAN MACKENNA,4.897402597402598,2002
7025,LICEO INDUSTRIAL DE LA FRONTERA,4.897054886211513,2002
1885,CUYIMPALIHUE,4.897,2002
4689,"ESCUELA PARTICULAR NÂº122 ""POCURA""",4.896774193548388,2002
6369,INSTITUTO LUISA CARDIJIN,4.8963636363636365,2002
4426,ESCUELA MARIA LUISA BOUCHON,4.896327212020034,2002
5008,ESCUELA RINCONADA DE MALAMBO,4.895918367346939,2002
4867,"ESCUELA PARTICULAR NÂº86 ""PUMAIHUE""",4.895238095238095,2002
1804,COMPLEJO EDUCACIONAL LOS ANDES,4.894952251023192,2002
7947,PICHIRAYEN,4.894736842105263,2002
5102,"ESCUELA RURAL ""CAPILLA ANTIGUA""",4.894444444444444,2002
6773,"LICEO ""CARLOS HAVERBECK RICHTER""",4.8941333333333334,2002
6879,LICEO B-24,4.893237150586114,2002
1777,COMPLEJO EDUC. AGRICOLA DE TALAGANTE,4.893203883495145,2002
7908,PAUL HARRIS,4.892759900990099,2002
5705,"ESCUELA RURAL ""RADALES""",4.892592592592592,2002
108,ALTO QUILANTAHUE,4.892307692307693,2002
76,ALEXANDER FLEMING,4.89164118246687,2002
5901,ESCUELA SANTA CRUZ DE LA PATAGUA,4.89054054054054,2002
6798,"LICEO ""RAYEN MAPU""",4.890489130434783,2002
5888,ESCUELA SAN RAMON,4.89,2002
2895,ESC. RINCÃN DE PATAGUAS,4.889473684210526,2002
5007,ESCUELA RINCONADA,4.889473684210526,2002
152,"ANEXO ESCUELA RURAL ""EL VERGEL""",4.889473684210526,2002
5620,"ESCUELA RURAL ""PICHIL""",4.889208633093525,2002
3824,ESCUELA BASICA TULAHUEN PONIENTE,4.888888888888889,2002
6015,ESPERANZA JOVEN,4.887659574468085,2002
576,CENTRO EDUCACIONAL MIRADOR,4.887567567567568,2002
1958,EIREANN COLLEGE,4.8875,2002
3175,"ESCUELA ""BERTOLDO HOFFMANN KAHLER""",4.887341772151899,2002
1809,COMPLEJO EDUCACIONAL PART. LAS ACACIAS,4.887191919191919,2002
3278,ESCUELA AGRICOLA FEMENINA NIELOL,4.887116564417178,2002
2465,ESC. DAGOBERTO BUSTAMANTE PINCHEIRA(S/MA,4.885714285714286,2002
6905,"LICEO COMERCIAL ""LEONARDO DA VINCI""",4.8846307385229535,2002
3523,ESCUELA BASICA FRANCISCA AURORA RAMIR,4.884239130434783,2002
2392,ESC. BAÃOS DE TANHUAO,4.883333333333334,2002
7243,LICEO POLIV. MERCEDES MARIN DEL SOLAR A,4.882926829268293,2002
3285,ESCUELA ALBERTO BLEST GANA,4.882300884955753,2002
7194,LICEO POL. JOSE DE LA CRUZ MIRANDA CORRE,4.882251521298174,2002
8868,WEXFORD COLLEGE N.2,4.882198952879581,2002
8734,TRAPA TRAPA BUTALELBUN,4.882142857142857,2002
3082,ESCUELA   ALCERRECA,4.881818181818182,2002
2475,ESC. DIEGO BARROS ARANA,4.881666666666667,2002
6334,INSTITUTO COMERCIAL DE VALDIVIA,4.88135898977751,2002
7429,LOCARNO,4.8812080536912745,2002
7852,PABLO GOYENECHE IVER,4.88092485549133,2002
3743,ESCUELA BASICA PARTICULAR SAN VALENTIN,4.880343511450382,2002
6824,"LICEO AGRICOLA ""PEOPLE HELP PEOPLE""",4.88,2002
4858,"ESCUELA PARTICULAR NÂº76 ""TRELEHUENO""",4.88,2002
3407,ESCUELA BASICA BENJAMIN VICUÃA MACKENN,4.879661016949152,2002
4976,ESCUELA REDUCCION CALBUÃIR,4.879166666666666,2002
3038,"ESC.BASICA DE ADULTOS ""NINO LEVANTATE""",4.878461538461539,2002
6810,"LICEO ""VICENTE PEREZ ROSALES""",4.878440925700366,2002
2648,ESC. LA CONCEPCIÃN,4.878260869565217,2002
7276,"LICEO RECTOR ""ABDON ANDRADE COLOMA""",4.878148148148148,2002
4056,ESCUELA EL ESPINAL,4.877777777777777,2002
7016,LICEO INDUST. JOSE TOMAS DE URMENETA GA,4.876393237319975,2002
5915,ESCUELA SARA BEMBOW VILLEGAS,4.876315789473685,2002
4624,"ESCUELA PARTICULAR ""PEDERNAL ALTO""",4.876315789473685,2002
7364,LICEO TÃC. AGRÃCOLA MARÃA AUXILIADORA,4.875949367088608,2002
2995,ESC.AGRIC.SALESIANA FUND.HUIDOBRO,4.875616438356164,2002
3671,ESCUELA BASICA MAUQUE,4.875,2002
4285,ESCUELA JUSTO ESTAY,4.875,2002
7260,LICEO POLIVALENTE SAN JOSE DE MAIPO,4.874698795180723,2002
6176,HELENICO,4.874431818181818,2002
1810,COMPLEJO EDUCACIONAL PART. SAN RAMON,4.873917634635692,2002
5689,"ESCUELA RURAL ""QUILANTO""",4.873333333333333,2002
7309,LICEO SAN PEDRO,4.873283858998144,2002
543,"CENTRO EDUCACION DE ADULTOS ""MONSEÃOR AL",4.872727272727273,2002
5902,ESCUELA SANTA ELENA DEL MAITEN,4.872727272727273,2002
2504,ESC. EL DURAZNO,4.872727272727273,2002
5201,"ESCUELA RURAL ""CORRELTUE""",4.872727272727273,2002
2876,ESC. RAMÃN CARNICER,4.871698113207547,2002
581,CENTRO EDUCACIONAL PROF. GUILLERMO G.H.,4.871679805942995,2002
566,CENTRO EDUCACIONAL ISLA DE MAIPO,4.871491615180935,2002
6165,HANGAROA 107,4.871,2002
1480,COLEGIO PATRICIO MEKIS,4.870975056689343,2002
3855,ESCUELA CALCOY,4.87,2002
3815,ESCUELA BASICA SINAI,4.87,2002
2914,ESC. SAN ANTONIO ENCINA,4.869343065693431,2002
7696,MELIRREHUE,4.869230769230769,2002
7264,LICEO PRESIDENTE EDUARDO FREI MONTALVA,4.869204927211646,2002
2909,ESC. SALOMÃN SALMÃN DADUB,4.868557919621749,2002
887,COLEGIO ALTO GABRIELA,4.868478260869565,2002
5297,"ESCUELA RURAL ""EL VOLCAN""",4.868421052631579,2002
5663,"ESCUELA RURAL ""PUNTA WHITE""",4.868421052631579,2002
507,CENTRO DE ESTUDIOS IGNACIO DOMEYKO,4.868152866242038,2002
7439,LONDON (ANEXO),4.867619047619048,2002
6719,LIC  ESTUDIOS CONTABLES Y ADMINIST,4.867102396514161,2002
4316,ESCUELA LA VEGA,4.866666666666666,2002
