ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
22155,"COLEGIO ""CARPE DIEM""",6.202028985507246,2006
69,JUNIOR COLLEGE,6.201275917065391,2006
2911,ESC. LAGO VICHUQUEN,6.200769230769231,2006
6892,"ESCUELA RURAL ""PEDRO WENCESLAO URIBE OPL",6.2,2006
906,ESCUELA LOS CANELOS,6.2,2006
7430,"ESCUELA RURAL ""SANTA ANA DE DOLLINCO""",6.2,2006
3095,ESC. SAN VICENTE,6.2,2006
941,ESCUELA MINERAL DE TALCA,6.2,2006
7620,"ESCUELA PARTICULAR N.160 ""MILLAHUAIMO""",6.2,2006
22109,"ESCUELA RURAL ""PUERTO BONITO""",6.199999999999999,2006
495,ESCUELA AGLADE MARIN VARGAS,6.199999999999999,2006
214,ESC. BAS. IGNACIO CARRERA PINTO,6.199999999999999,2006
3877,SANTA EDUVIGIS,6.199999999999999,2006
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,6.199873896595208,2006
24307,LICEO JUAN BAUTISTA CONTARDI,6.199196787148594,2006
9485,HANS Y GRETEL,6.196296296296296,2006
10710,ALCANTARA,6.194836956521739,2006
24317,COLEGIO PUERTO NATALES,6.194755244755245,2006
26045,ESCUELA BASICA SAN PEDRO VALLE GRANDE,6.194444444444445,2006
5516,COYANCAHUIN,6.191666666666666,2006
8470,ESCUELA PUNTA DELGADA,6.1911764705882355,2006
8873,COLEGIO VILLA MARIA ACADEMY,6.1906993511175195,2006
472,ESCUELA HACIENDA LAS VENTANAS,6.189473684210526,2006
6815,"ESCUELA RURAL ""LOS MOLINOS""",6.186956521739131,2006
12868,COL  EBEN EZER (EX  ANEXO BET EL),6.185767326732674,2006
4924,SANTO DOMINGO DE RERE,6.185714285714285,2006
41,ESCUELA VALLE DE CHACA,6.185714285714285,2006
4076,MINAS DEL LEUQUE,6.185106382978723,2006
25175,ESCUELA BASICA SAN NICOLAS DE MAIPU,6.18411214953271,2006
1177,ESCUELA BASICA G-40,6.183333333333334,2006
439,ESCUELA DE TOTORAL,6.183333333333334,2006
6286,LOS PLANCHADOS,6.183333333333334,2006
1774,SEMINARIO SAN RAFAEL,6.182296650717704,2006
14753,COLEGIO MONTEALEGRE,6.1819672131147545,2006
2536,ESCUELA EMILIA SALINAS DIAZ,6.181818181818182,2006
6356,ESCUELA FILULAFQUEN,6.181818181818182,2006
6234,ESCUELA MILLAHUIN ALTO,6.181818181818182,2006
13361,"COLEGIO KID""S WORLD SCHOOL",6.180000000000001,2006
5036,RUCA RAQUI,6.18,2006
6576,CLAUDIO MATTE,6.179411764705883,2006
350,ESC. BAS. LIDIA MORENO,6.178585086042065,2006
8124,"ESCUELA RURAL ""CAUCAHUE""",6.178571428571429,2006
24624,COLEGIO TABOR Y NAZARETH,6.178364688856729,2006
7076,CHALLUPEN ALTO,6.176923076923076,2006
7677,"ESCUELA RURAL ""METRI""",6.176923076923076,2006
17854,COLEGIO VILLA NONGUEN,6.176744186046512,2006
1157,ESCUELA BASICA EL SOBRANTE,6.1763157894736835,2006
6034,KURT GOLDAMMER FLEISCHER,6.175,2006
4110,CAJON EL MANZANO,6.175,2006
20133,JARDINN INFANTIL NIÃOS FELICES,6.175,2006
8246,"ESCUELA RURAL ""NEPUE""",6.175,2006
8463,COLEGIO BRITANICO THE BRITISH,6.174143302180686,2006
22556,ESCUELA PARTICULAR COLONIA DEGAÃ,6.172222222222222,2006
1906,ESC. BAS. DELFINA ALARCON H.,6.172000000000001,2006
5932,COLONIA MENDOZA,6.171428571428572,2006
1356,ESCUELA BASICA LAS COMPUERTAS,6.170588235294118,2006
7216,"ESCUELA RURAL ""LOS CERRILLOS""",6.1692307692307695,2006
6353,SAN PEDRO LA BARRA,6.1684210526315795,2006
22211,COLEGIO CAHUALA INSULAR,6.167941176470588,2006
7819,"ESCUELA RURAL ""EL AVELLANAL""",6.167567567567567,2006
8996,COLEGIO SAN IGNACIO EL BOSQUE,6.167318982387475,2006
22016,"ESCUELA PARTICULAR N.319 ""CARRAN CHICO""",6.166666666666667,2006
8116,"ESCUELA RURAL ""HUITE""",6.166666666666667,2006
5330,ESCUELA MARTA BRUNET,6.166666666666667,2006
2992,COLEGIO INTEGRADO SAN PIO X (PONIENTE),6.166599190283401,2006
1839,COLEGIO ALEMAN DE VALPARAISO,6.164853556485356,2006
6556,LLIHUIN,6.164705882352941,2006
3233,ESC. JOSE MIGUEL CARRERA,6.163636363636363,2006
13171,ESCUELA MARTA COLVIN,6.1635135135135135,2006
